19000137,wyresdale,STREET_NAME
19000137,st,STREET_NAME
19000138,redwood,STREET_NAME
19000138,crt,STREET_NAME
19000139,elm,STREET_NAME
19000139,avenue,STREET_NAME
19000140,terrace,STREET_NAME
19000140,lane,STREET_NAME
19000141,travis,STREET_NAME
19000141,court,STREET_NAME
19000142,travis,STREET_NAME
19000142,ave,STREET_NAME
19000143,patrick,STREET_NAME
19000143,avenue,STREET_NAME
19000144,chanute,STREET_NAME
19000144,drive,STREET_NAME
19000145,main,STREET_NAME
19000145,crt,STREET_NAME
19000146,wyresdale,STREET_NAME
19000146,road,STREET_NAME
19000147,maple,STREET_NAME
19000147,avenue,STREET_NAME
19000148,chanute,STREET_NAME
19000148,ave,STREET_NAME
19000149,travis,STREET_NAME
19000149,avenue,STREET_NAME
19000150,spruce,STREET_NAME
19000150,crt,STREET_NAME
19000151,patrick,STREET_NAME
19000151,rd,STREET_NAME
19000152,laity,STREET_NAME
19000152,court,STREET_NAME
19000153,terrace,STREET_NAME
19000153,court,STREET_NAME
19000154,laity,STREET_NAME
19000154,street,STREET_NAME
19000155,maple,STREET_NAME
19000155,rd,STREET_NAME
19000156,birch,STREET_NAME
19000156,dr,STREET_NAME
19000157,bentrim,STREET_NAME
19000157,drive,STREET_NAME
19000158,willow,STREET_NAME
19000158,causeway,STREET_NAME
19000159,travis,STREET_NAME
19000159,dr,STREET_NAME
19000160,shaftesbury,STREET_NAME
19000160,rd,STREET_NAME
19000161,birch,STREET_NAME
19000161,drive,STREET_NAME
19000162,temple,STREET_NAME
19000162,lane,STREET_NAME
19000163,pine,STREET_NAME
19000163,rd,STREET_NAME
19000164,pine,STREET_NAME
19000164,dr,STREET_NAME
19000165,main,STREET_NAME
19000165,road,STREET_NAME
19000166,birch,STREET_NAME
19000166,crt,STREET_NAME
19000167,redwood,STREET_NAME
19000167,drive,STREET_NAME
19000168,willow,STREET_NAME
19000168,lane,STREET_NAME
19000169,patrick,STREET_NAME
19000169,road,STREET_NAME
19000170,oak,STREET_NAME
19000170,st,STREET_NAME
19000171,elm,STREET_NAME
19000171,crt,STREET_NAME
19000172,marshfield,STREET_NAME
19000172,road,STREET_NAME
19000173,shaftesbury,STREET_NAME
19000173,ave,STREET_NAME
19000174,wyresdale,STREET_NAME
19000174,avenue,STREET_NAME
19000175,maple,STREET_NAME
19000175,dr,STREET_NAME
19000176,main,STREET_NAME
19000176,lane,STREET_NAME
19000177,bentrim,STREET_NAME
19000177,crt,STREET_NAME
19000178,chanute,STREET_NAME
19000178,st,STREET_NAME
19000179,patrick,STREET_NAME
19000179,crt,STREET_NAME
19000180,spruce,STREET_NAME
19000180,st,STREET_NAME
19000181,birch,STREET_NAME
19000181,avenue,STREET_NAME
19000182,temple,STREET_NAME
19000182,causeway,STREET_NAME
19000183,travis,STREET_NAME
19000183,lane,STREET_NAME
19000184,walnut,STREET_NAME
19000184,lane,STREET_NAME
19000185,oakwood,STREET_NAME
19000185,crescent,STREET_NAME
19000186,cedarwood,STREET_NAME
19000186,court,STREET_NAME
19000187,sycamore,STREET_NAME
19000187,street,STREET_NAME
19000188,hickory,STREET_NAME
19000188,drive,STREET_NAME
19000189,pine,STREET_NAME
19000189,lane,STREET_NAME
19000190,ashwood,STREET_NAME
19000190,avenue,STREET_NAME
19000191,laurel,STREET_NAME
19000191,road,STREET_NAME
19000192,chestnut,STREET_NAME
19000192,close,STREET_NAME
19000193,birchwood,STREET_NAME
19000193,path,STREET_NAME
19000194,rowan,STREET_NAME
19000194,court,STREET_NAME
19000195,fir,STREET_NAME
19000195,drive,STREET_NAME
19000196,poplar,STREET_NAME
19000196,crescent,STREET_NAME
19000197,hawthorn,STREET_NAME
19000197,way,STREET_NAME
19000198,linden,STREET_NAME
19000198,street,STREET_NAME
19000199,cypress,STREET_NAME
19000199,road,STREET_NAME
19000200,hemlock,STREET_NAME
19000200,avenue,STREET_NAME
19000201,juniper,STREET_NAME
