19000905,1626,SUITE_NO
19000905,-,0
19000905,1630,HOUSE_NO
19000905,ness,STREET_NAME
19000905,ave,STREET_NAME
19000906,229,SUITE_NO
19000906,-,0
19000906,241,HOUSE_NO
19000906,kearney,STREET_NAME
19000906,st,STREET_NAME
19000907,3615,SUITE_NO
19000907,-,0
19000907,3685,HOUSE_NO
19000907,portage,STREET_NAME
19000907,ave,STREET_NAME
19000908,333,SUITE_NO
19000908,-,0
19000908,449,HOUSE_NO
19000908,maryland,STREET_NAME
19000908,st,STREET_NAME
19000909,1001,SUITE_NO
19000909,-,0
19000909,1043,HOUSE_NO
19000909,8th,STREET_NAME
19000909,st,STREET_NAME
19000909,e,STREET_NAME
19000910,213,SUITE_NO
19000910,-,0
19000910,221,HOUSE_NO
19000910,chiswick,STREET_NAME
19000910,high,STREET_NAME
19000910,road,STREET_NAME
19000911,81,SUITE_NO
19000911,-,0
19000911,83,HOUSE_NO
19000911,oxford,STREET_NAME
19000911,street,STREET_NAME
19000912,30,SUITE_NO
19000912,-,0
19000912,40,HOUSE_NO
19000912,cannon,STREET_NAME
19000912,street,STREET_NAME
19000913,33,SUITE_NO
19000913,-,0
19000913,49,HOUSE_NO
19000913,moyle,STREET_NAME
19000913,road,STREET_NAME
19000914,3,SUITE_NO
19000914,-,0
19000914,6,HOUSE_NO
19000914,muckross,STREET_NAME
19000914,road,STREET_NAME
19000915,18,SUITE_NO
19000915,-,0
19000915,20,HOUSE_NO
19000915,black,STREET_NAME
19000915,castle,STREET_NAME
19000915,square,STREET_NAME
19000916,1,SUITE_NO
19000916,-,0
19000916,8,HOUSE_NO
19000916,glasson,STREET_NAME
19000916,mews,STREET_NAME
19000917,21,SUITE_NO
19000917,-,0
19000917,22,HOUSE_NO
19000917,wellington,STREET_NAME
19000917,quay,STREET_NAME
19000918,2,SUITE_NO
19000918,-,0
19000918,4,HOUSE_NO
19000918,headford,STREET_NAME
19000918,road,STREET_NAME
19000919,1,SUITE_NO
19000919,-,0
19000919,9,HOUSE_NO
19000919,ozanam,STREET_NAME
19000919,place,STREET_NAME
19000920,1520,SUITE_NO
19000920,-,0
19000920,1525,HOUSE_NO
19000920,yew,STREET_NAME
19000920,st,STREET_NAME
19000921,260,SUITE_NO
19000921,-,0
19000921,277,HOUSE_NO
19000921,spring,STREET_NAME
19000921,st,STREET_NAME
19000922,4201,SUITE_NO
19000922,-,0
19000922,4210,HOUSE_NO
19000922,main,STREET_NAME
19000922,st,STREET_NAME
19000923,750,SUITE_NO
19000923,-,0
19000923,769,HOUSE_NO
19000923,elm,STREET_NAME
19000923,st,STREET_NAME
19000924,1200,SUITE_NO
19000924,-,0
19000924,1215,HOUSE_NO
19000924,park,STREET_NAME
19000924,ave,STREET_NAME
19000925,50,SUITE_NO
19000925,-,0
19000925,66,HOUSE_NO
19000925,grove,STREET_NAME
19000925,rd,STREET_NAME
19000926,6101,SUITE_NO
19000926,-,0
19000926,6120,HOUSE_NO
19000926,hillside,STREET_NAME
19000926,ave,STREET_NAME
19000927,915,SUITE_NO
19000927,-,0
19000927,926,HOUSE_NO
19000927,lakeside,STREET_NAME
19000927,dr,STREET_NAME
19000928,2710,SUITE_NO
19000928,-,0
19000928,2725,HOUSE_NO
19000928,pine,STREET_NAME
19000928,ave,STREET_NAME
19000929,160,SUITE_NO
19000929,-,0
19000929,176,HOUSE_NO
19000929,willow,STREET_NAME
19000929,way,STREET_NAME
19000930,140,SUITE_NO
19000930,-,0
19000930,152,HOUSE_NO
19000930,laurel,STREET_NAME
19000930,ln,STREET_NAME
19000931,370,SUITE_NO
19000931,-,0
19000931,388,HOUSE_NO
19000931,summit,STREET_NAME
19000931,rd,STREET_NAME
19000932,2430,SUITE_NO
19000932,-,0
19000932,2445,HOUSE_NO
19000932,beach,STREET_NAME
19000932,blvd,STREET_NAME
19000933,1525,SUITE_NO
19000933,-,0
19000933,1540,HOUSE_NO
19000933,river,STREET_NAME
19000933,rd,STREET_NAME
19000934,300,SUITE_NO
19000934,-,0
19000934,315,HOUSE_NO
19000934,forest,STREET_NAME
19000934,dr,STREET_NAME
19000935,61,SUITE_NO
19000935,-,0
19000935,75,HOUSE_NO
19000935,meadowview,STREET_NAME
19000935,ln,STREET_NAME
19000936,750,SUITE_NO
19000936,-,0
19000936,769,HOUSE_NO
19000936,oakwood,STREET_NAME
19000936,rd,STREET_NAME
19000937,2215,SUITE_NO
19000937,-,0
19000937,2225,HOUSE_NO
19000937,sunset,STREET_NAME
19000937,ct,STREET_NAME
19000938,435,SUITE_NO
19000938,-,0
19000938,445,HOUSE_NO
19000938,cedar,STREET_NAME
19000938,ave,STREET_NAME
19000939,1075,SUITE_NO
19000939,-,0
19000939,1090,HOUSE_NO
19000939,brookside,STREET_NAME
19000939,pl,STREET_NAME
19000940,131,SUITE_NO
19000940,-,0
19000940,145,HOUSE_NO
19000940,hillcrest,STREET_NAME
19000940,rd,STREET_NAME
19000941,550,SUITE_NO
19000941,-,0
19000941,565,HOUSE_NO
19000941,walnut,STREET_NAME
19000941,ln,STREET_NAME
19000942,235,SUITE_NO
19000942,-,0
19000942,245,HOUSE_NO
19000942,parkside,STREET_NAME
19000942,way,STREET_NAME
19000943,670,SUITE_NO
19000943,-,0
19000943,689,HOUSE_NO
19000943,lakeshore,STREET_NAME
19000943,pl,STREET_NAME
19000944,92,SUITE_NO
19000944,-,0
19000944,106,HOUSE_NO
19000944,country,STREET_NAME
19000944,club,STREET_NAME
19000944,rd,STREET_NAME
19000945,1020,SUITE_NO
19000945,-,0
19000945,1035,HOUSE_NO
19000945,harbor,STREET_NAME
19000945,dr,STREET_NAME
19000946,420,SUITE_NO
19000946,-,0
19000946,435,HOUSE_NO
19000946,cedarwood,STREET_NAME
19000946,cir,STREET_NAME
19000947,82,SUITE_NO
19000947,-,0
19000947,96,HOUSE_NO
19000947,waterfront,STREET_NAME
19000947,ln,STREET_NAME
19000948,265,SUITE_NO
19000948,-,0
19000948,280,HOUSE_NO
19000948,lakeside,STREET_NAME
19000948,view,STREET_NAME
19000949,395,SUITE_NO
19000949,-,0
19000949,410,HOUSE_NO
19000949,fairway,STREET_NAME
19000949,rd,STREET_NAME
19000950,1101,SUITE_NO
19000950,-,0
19000950,1120,HOUSE_NO
19000950,hillview,STREET_NAME
19000950,rd,STREET_NAME
19000951,189,SUITE_NO
19000951,-,0
19000951,200,HOUSE_NO
19000951,marshwood,STREET_NAME
19000951,ln,STREET_NAME
19000952,500,SUITE_NO
19000952,-,0
19000952,515,HOUSE_NO
19000952,riverbank,STREET_NAME
19000952,dr,STREET_NAME
19000953,77,SUITE_NO
19000953,-,0
19000953,92,HOUSE_NO
19000953,foresthill,STREET_NAME
19000953,cres,STREET_NAME
19000954,740,SUITE_NO
19000954,-,0
19000954,755,HOUSE_NO
19000954,hillcrest,STREET_NAME
19000954,dr,STREET_NAME
19000955,125,SUITE_NO
19000955,-,0
19000955,138,HOUSE_NO
19000955,parkside,STREET_NAME
19000955,ct,STREET_NAME
19000956,312,SUITE_NO
19000956,-,0
19000956,326,HOUSE_NO
19000956,lakeside,STREET_NAME
19000956,ct,STREET_NAME
19000957,825,SUITE_NO
19000957,-,0
19000957,840,HOUSE_NO
19000957,cedarwood,STREET_NAME
19000957,ln,STREET_NAME
19000958,270,SUITE_NO
19000958,-,0
19000958,285,HOUSE_NO
19000958,pineview,STREET_NAME
19000958,pl,STREET_NAME
19000959,33,SUITE_NO
19000959,-,0
19000959,45,HOUSE_NO
19000959,riverwalk,STREET_NAME
19000959,rd,STREET_NAME
19000960,104,SUITE_NO
19000960,-,0
19000960,115,HOUSE_NO
19000960,willowview,STREET_NAME
19000960,rd,STREET_NAME
19000961,650,SUITE_NO
19000961,-,0
19000961,665,HOUSE_NO
19000961,lakeview,STREET_NAME
19000961,way,STREET_NAME
19000962,110,SUITE_NO
19000962,-,0
19000962,126,HOUSE_NO
19000962,woodland,STREET_NAME
19000962,cres,STREET_NAME
19000963,520,SUITE_NO
19000963,-,0
19000963,535,HOUSE_NO
19000963,brookside,STREET_NAME
19000963,ter,STREET_NAME
19000964,41,SUITE_NO
19000964,-,0
19000964,57,HOUSE_NO
19000964,meadowbrook,STREET_NAME
19000964,pl,STREET_NAME
19000965,980,SUITE_NO
19000965,-,0
19000965,995,HOUSE_NO
19000965,hillside,STREET_NAME
19000965,dr,STREET_NAME
19000966,600,SUITE_NO
19000966,-,0
19000966,615,HOUSE_NO
19000966,riverside,STREET_NAME
19000966,ave,STREET_NAME
19000967,123,SUITE_NO
19000967,-,0
19000967,138,HOUSE_NO
19000967,forestview,STREET_NAME
19000967,rd,STREET_NAME
19000968,375,SUITE_NO
19000968,-,0
19000968,390,HOUSE_NO
19000968,lakeshore,STREET_NAME
19000968,ct,STREET_NAME
19000969,75,SUITE_NO
19000969,-,0
19000969,88,HOUSE_NO
19000969,riverbend,STREET_NAME
19000969,cir,STREET_NAME
19000970,310,SUITE_NO
19000970,-,0
19000970,326,HOUSE_NO
19000970,brookside,STREET_NAME
19000970,cir,STREET_NAME
19000971,970,SUITE_NO
19000971,-,0
19000971,985,HOUSE_NO
19000971,woodview,STREET_NAME
19000971,ct,STREET_NAME
19000972,220,SUITE_NO
19000972,-,0
19000972,238,HOUSE_NO
19000972,forestview,STREET_NAME
19000972,ln,STREET_NAME
19000973,45,SUITE_NO
19000973,-,0
19000973,60,HOUSE_NO
19000973,riverside,STREET_NAME
19000973,pl,STREET_NAME
19000974,88,SUITE_NO
19000974,-,0
19000974,105,HOUSE_NO
19000974,lakeshore,STREET_NAME
19000974,ln,STREET_NAME
19000975,140,SUITE_NO
19000975,-,0
19000975,155,HOUSE_NO
19000975,riverbend,STREET_NAME
19000975,pl,STREET_NAME
19000976,33,SUITE_NO
19000976,-,0
19000976,48,HOUSE_NO
19000976,lakeview,STREET_NAME
19000976,cres,STREET_NAME
19000977,960,SUITE_NO
19000977,-,0
19000977,978,HOUSE_NO
19000977,woodland,STREET_NAME
19000977,pl,STREET_NAME
19000978,220,SUITE_NO
19000978,-,0
19000978,236,HOUSE_NO
19000978,hilltop,STREET_NAME
19000978,cir,STREET_NAME
19000979,56,SUITE_NO
19000979,-,0
19000979,71,HOUSE_NO
19000979,woodland,STREET_NAME
19000979,ct,STREET_NAME
19000980,710,SUITE_NO
19000980,-,0
19000980,728,HOUSE_NO
19000980,lakeview,STREET_NAME
19000980,ter,STREET_NAME
19000981,165,SUITE_NO
19000981,-,0
19000981,182,HOUSE_NO
19000981,pinecrest,STREET_NAME
19000981,cres,STREET_NAME
19000982,42,SUITE_NO
19000982,-,0
19000982,57,HOUSE_NO
19000982,oakwood,STREET_NAME
19000982,ln,STREET_NAME
19000983,330,SUITE_NO
19000983,-,0
19000983,345,HOUSE_NO
19000983,hillcrest,STREET_NAME
19000983,ave,STREET_NAME
19000984,820,SUITE_NO
19000984,-,0
19000984,837,HOUSE_NO
19000984,willowview,STREET_NAME
19000984,ter,STREET_NAME
19000985,175,SUITE_NO
19000985,-,0
